"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"pavlovia","0","null","1504","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","2521","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"browser-check","2","2.1.0","3531","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","1470","797","true","chrome","144.0.0","false","Mac OS","true","60.01","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"browser-check","3","2.1.0","4550","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","1470","797","true","chrome","144.0.0","false","Mac OS","true","59.96","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","2.1.0","7614","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","3060","
    <div style=""width:700px;"">
      <p><strong>Welcome!</strong></p>
      <p>In this experiment, you will see triplets of simple shapes and choose the <b>odd-one-out</b>.</p>
      <p>Press ""Continue"" to begin.</p>
      <p><strong>Please do not close this tab until the experiment finishes.</strong></p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","5","2.1.0","10525","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","true","","","","","","","","","","","","","","","","1905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","6","2.1.0","20041","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","9508","","{""Age"":""19 ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","2.1.0","22799","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","2755","","{""Sex"":""Female""}","[0]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"resize","8","2.0.0","170451","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","","","","","","446","1.0165242165242165","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","9","2.1.0","178303","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","7850","
    <div style=""width:800px;"">
      <p>Thank you for your interest in this study!</p>
      <p>The experiment takes approximately 30 minutes. Finishing the full session is required for credit.</p>
      <p>Careful, attentive responses are essential for high-quality data. Rushed or ineffortful responses can mask meaningful patterns in how people perceive visual information.</p>
      <p>Your thoughtful participation genuinely helps advance scientific understanding of the human mind, and we greatly appreciate your time and engagement.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","10","2.1.0","196887","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","18582","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please focus on the <b>how curvy the shapes are</b> when deciding which one is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","237064","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","40175","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""practice_images/circle_rng25_N18_curv0_seed9.png""><img class=""ooo-img"" src=""practice_images/circle_rng25_N18_curv0_seed9.png""><img class=""ooo-img"" src=""practice_images/circle_rng25_N27_curv0_seed26.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","250660","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","13594","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","254014","68467","682980333","19 ","Female","Yes, formal training","I was typically judjing acording to shape, sharpness, and size","","","","","","","","","","","","","","","","","3352","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","1","1","practice_ambiguous","1/1/0","[7,26,9]","[2,4,21]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","practice_images/circle_rng12_N18_curv2_seed9.png","practice_images/circle_rng25_N18_curv0_seed26.png","practice_images/circle_rng45_N9_curv0_seed7.png","true","false","null","null","0","practice_images/circle_rng12_N18_curv2_seed9.png","12","18","2","9","null","",""
