"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"pavlovia","0","null","1549","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","1605","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"browser-check","2","2.1.0","2620","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","1470","797","true","chrome","144.0.0","false","Mac OS","true","59.94","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"browser-check","3","2.1.0","3635","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","1470","797","true","chrome","144.0.0","false","Mac OS","true","59.98","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","2.1.0","5132","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","1495","
    <div style=""width:700px;"">
      <p><strong>Welcome!</strong></p>
      <p>In this experiment, you will see triplets of simple shapes and choose the <b>odd-one-out</b>.</p>
      <p>Press ""Continue"" to begin.</p>
      <p><strong>Please do not close this tab until the experiment finishes.</strong></p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","5","2.1.0","7733","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","true","","","","","","","","","","","","","","","","1598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","6","2.1.0","10184","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","2446","","{""Age"":""19""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","2.1.0","12264","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","2078","","{""Sex"":""Female""}","[0]","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"resize","8","2.0.0","23432","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","","","","","","452","1.0301994301994302","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","9","2.1.0","80181","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","56747","
    <div style=""width:800px;"">
      <p>Thank you for your interest in this study!</p>
      <p>The experiment takes approximately 30 minutes. Finishing the full session is required for credit.</p>
      <p>Careful, attentive responses are essential for high-quality data. Rushed or ineffortful responses can mask meaningful patterns in how people perceive visual information.</p>
      <p>Your thoughtful participation genuinely helps advance scientific understanding of the human mind, and we greatly appreciate your time and engagement.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","10","2.1.0","90064","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","9882","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please focus on the <b>how curvy the shapes are</b> when deciding which one is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","115480","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","25414","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/stim_nv3_ang45_s0.0_rot+135.png""><img class=""ooo-img"" src=""images/stim_nv3_ang45_s0.0_rot+135.png""><img class=""ooo-img"" src=""images/stim_nv3_ang45_s0.8_rot+135.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","126664","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","11182","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","129414","68674","39100425","3","19","Female","No experience","Determined if the edged were curves or sharp corners.","","","","","","","","","","","","","","","","","2747","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","1","1","practice_ambiguous","1/1/0","+045","[0,4,15]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv2_ang90_s0.0_rot+045.png","images/stim_nv3_ang45_s0.8_rot+045.png","images/stim_nv1_ang45_s0.0_rot+045.png","true","false","null","null","1","images/stim_nv3_ang45_s0.8_rot+045.png","3","45","0.8","+045","1","null","",""
