"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"pavlovia","0","null","833","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2.1.0","2314","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"browser-check","2","2.1.0","2819","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","1440","816","true","firefox","148.0.0","false","Windows 10","true","119.76","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"browser-check","3","2.1.0","3327","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","1440","816","true","firefox","148.0.0","false","Windows 10","true","120.48","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","2.1.0","6477","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","","","","","","","","","","","","3148","
    <div style=""width:700px;"">
      <p><strong>Welcome!</strong></p>
      <p>In this experiment, you will see triplets of simple shapes and choose the <b>odd-one-out</b>.</p>
      <p>Press ""Continue"" to begin.</p>
      <p><strong>Please do not close this tab until the experiment finishes.</strong></p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","5","2.1.0","9936","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","true","","","","","","","","","","","","","","","","2444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","6","2.1.0","12708","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","","","","","","","","","","","","2734","","{""Age"":""22""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","2.1.0","14371","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","","","","","","","","","","","","1660","","{""Sex"":""Male""}","[0]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"resize","8","2.0.0","67195","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","","","","","","","","","","","","","","","","","412","0.9390313390313391","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","9","2.1.0","84740","70795","noInstr","777685132","22","Male","Limited, occasional experience","size, similar deformities","","","","","","","","","","","","","","","","","17543","
    <div style=""width:800px;"">
      <p>Thank you for your interest in this study!</p>
      <p>The experiment takes approximately 30 minutes. Finishing the full session is required for credit.</p>
      <p>Careful, attentive responses are essential for high-quality data. Rushed or ineffortful responses can mask meaningful patterns in how people perceive visual information.</p>
      <p>Your thoughtful participation genuinely helps advance scientific understanding of the human mind, and we greatly appreciate your time and engagement.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
